"complex","cond_1_1","cond_2_1","cond_3_1","cond_4_1","cond_5_1","cond_6_1","cond_7_1","cond_8_1","cond_32_12","cond_33_12","cond_37_15","cond_38_16","cond_39_16","cond_40_16","cond_41_17","cond_42_17","cond_43_17","cond_62_19","cond_63_19","cond_64_19","cond_62_20","cond_63_20","cond_64_20","cond_80_21","cond_81_21","cond_82_21","cond_80_22","cond_84_22","cond_85_22","cond_24_24","cond_89_24","cond_90_25","cond_91_25","cond_92_25","cond_93_25","cond_94_25","cond_95_25","cond_96_25","cond_238_26","cond_100_27","cond_101_27","cond_98_27","cond_99_27","cond_106_29","cond_107_29","cond_108_29","cond_109_29","cond_121_35","cond_122_36","cond_123_37","cond_124_37","cond_125_37","cond_129_39","cond_34_39","cond_35_39","cond_130_40","cond_133_43","cond_134_44","cond_135_44","cond_136_44","cond_44_45","cond_45_45","cond_46_45","cond_47_45","cond_48_45","cond_49_45","cond_50_45","cond_51_45","cond_52_45","cond_53_45","cond_54_45","cond_55_45","cond_56_45","cond_57_45","cond_58_45","cond_59_45","cond_60_45","cond_61_45","cond_22_46","cond_23_46","cond_24_46","cond_26_46","cond_27_46","cond_28_46","cond_29_46","cond_137_47","cond_138_47","cond_139_47","cond_140_47","cond_141_47","cond_142_48","cond_143_48","cond_142_51","cond_143_51","cond_144_52","cond_144_53","cond_144_54","cond_149_56","cond_151_56","cond_155_58","cond_156_58","cond_157_58","cond_158_59","cond_159_59","cond_160_59","cond_161_60","cond_161_61","cond_183_62","cond_184_62","cond_191_64","cond_192_64","cond_193_64","cond_191_65","cond_192_65","cond_193_65","cond_191_66","cond_192_66","cond_193_66","cond_194_67","cond_195_67","cond_196_67","cond_197_67","cond_198_67","cond_199_67","cond_194_68","cond_195_68","cond_196_68","cond_197_68","cond_198_68","cond_199_68","cond_216_72","cond_217_72","cond_218_72","cond_219_72","cond_220_72","cond_221_72","cond_222_72","cond_223_72","cond_224_72","cond_225_72","cond_226_72","cond_227_72","cond_228_73","cond_229_73","cond_230_73","cond_231_73","cond_232_74","cond_233_75","cond_234_75","cond_235_75"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)",-0.567326709528799,-0.455122421615147,-0.931564745280574,-1.37741126363559,-0.0503652895419412,-0.715596248592172,-1.54299529531519,1.28251551400489,0.185229212666029,-0.0929800609777141,0.121011320048106,-1.36221429104463,-0.325167457871193,-0.163866801673554,0.464208912817791,0.337545508540536,-1.27029139611203,0.0439431862179752,0.0581600956088129,0.0612925559789183,0.462533202079663,0.158327507929614,0.0798138453611319,0.000170858689097186,0.0473966554491796,0.000415345035402776,-0.000937853385069504,0.645343964213879,0.097811790426604,1.20376779165755,-0.066422073144985,0.253006320245312,0.0801964415194495,0.741025231255345,0.0903165522428954,0.505674739063526,0.467464298069443,0.471887322892204,0.0452420669586825,-0.0492917812892447,-0.0755075260710981,-0.667734879260768,-0.105201630903936,0.145801763589405,-0.291343529982565,0.592335426016724,-0.238063793837491,NA,-0.0679111987720019,-1.08999424256956,0.141535628302475,0.230399534568632,0.327706416114418,0.019994906897822,0.17817840734357,-0.386294711366226,0.529808550255905,0.0202815094580627,0.0214688299230921,0.00376924794746672,0.686579473575108,0.0479031363227259,-1.01931490989937,-0.0145677590792393,0.654877143738231,-0.162547548701198,NA,-0.18532298809997,-0.702411792240148,NA,-0.215714222447345,-0.372739620652068,0.794015116273116,-0.224333633126651,-1.43578631754125,-0.789490103938638,-0.000858290593278567,-0.568879982330263,-0.0115059705637888,0.616901925112833,0.857727135237033,1.55590715206237,0.254867105648401,0.351268260118328,-0.209644554538357,NA,NA,NA,NA,NA,0.173825302083988,0.962178909254148,0.682448127904385,0.805824898341918,-1.11746748081428,-0.121161228300188,0.308402666862798,0.13182092272266,-0.418637397023107,0.680147677156893,0.00765972767860598,0.123859368749978,0.557554167604943,-0.288827783053348,0.90788608033731,-0.357392621225874,-1.07517287558077,NA,NA,0.0581460926325613,1.62175813107473,0.522519386010191,0.90891199305719,0.275129570695677,1.07042054639043,0.733108697087437,-0.0913411985578614,-0.122273443736922,0.136166901289813,0.38016451469575,0.106122671922528,0.419583387597481,0.0085839703099739,-0.62498037334387,0.0734611344288748,0.266596752750253,0.010940066136118,-0.265860757700195,0.249364884988292,0.0392234812993954,0.00731602628014922,-0.0425557415897464,-0.721646769224553,-0.357508920178664,-0.380980343637829,-0.180225127096078,1.07612106795537,-1.89071864246789,0.590511455738474,-0.971125083831422,-2.01205194005109,-0.662264008627559,0.411806500492886,-0.0483919028915073,0.394955198483822,0.829361755900803,-0.544311593074906,1.93925980644305,0.356719188535049,3.14366745805579
"EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)",-0.521022690314024,-1.04481339521117,-0.915475638897453,-0.863052303821941,-0.217619988620794,-0.735777708840539,-0.553924350547818,0.153843954510185,1.12210771226277,-0.256713322802165,-0.0453087383193226,-0.993687274269194,-0.0837270101001784,-0.0335665559169963,NA,NA,NA,0.050095343924898,-0.0810050537756904,0.270307345199099,-0.563758547606804,-0.217098380642668,-0.11009079692103,0.0301732254308582,0.392504096985077,-0.319661197965093,-0.00878519566338988,0.000682472163531709,-0.00651909875615384,1.6439437254015,-0.0200487032549994,0.148784047092594,0.0512766517399796,0.0124081187822698,0.1006146191901,0.210568756908459,-0.208461946577983,-0.325784850762369,0.177675881363018,-0.0046236032762786,-0.648538373441142,-0.439265812716454,-0.0826599704393559,0.438829483156083,-0.565867542120362,0.552403806046541,-0.782743549157741,NA,NA,0.399187458563245,0.126234314786442,0.0590412039790251,0.484866826042549,0.12604547928366,-0.212583576053652,-0.972481961503325,-0.170225434853085,0.409158673696563,1.16601111681279,0.278996782534491,1.23402763861544,0.0403568799817278,-0.581132584506207,-0.0919719366122836,0.420710471928089,-0.0174933022201285,NA,-0.18532298809997,-0.702411792240148,NA,NA,NA,-0.48854693222515,-0.00610679724208877,-0.555407133584279,-0.939316117027977,-0.299079879031644,-0.156348265792883,-0.468670008796585,0.202751767639876,0.705048555007582,0.668395090966018,0.00538012076003095,0.330636684115122,1.00506240869529,NA,NA,NA,NA,NA,-0.558747519942134,0.550970877881235,-0.710950757210501,0.10481088957523,-1.46195838147899,-0.00575690080234658,0.986342953881201,0.989751351610715,-1.28039668331622,1.28930933132621,0.033045454790102,0.366075066361197,1.12792887607463,-0.093714149092746,0.506911405970918,-0.0603221324348227,-0.394636659084419,NA,NA,0.482940275887421,0.687059242287881,0.76111951750601,0.0203025847719167,0.405792093812493,0.806938045095311,0.213585250092605,0.0415502021525203,0.161510784859286,-0.177209923960507,-0.329723333727375,0.157263086339552,-0.715127091715212,-0.173894554936964,-1.92722319006835,-0.498076073064185,-0.751807099155498,-0.635234249221245,-1.3011118881669,NA,NA,0.51352840510367,-0.281381478499127,-0.172884649604676,-0.156860406790889,-0.0393584336786704,-0.1920588862769,-1.09523311789796,-1.60292884572798,0.43753196212792,-0.324658968178887,0.882155060748055,-0.348225355357923,1.56169256712253,-0.000251001443083262,0.0386013897529081,1.31054972777219,-0.769730012960759,1.1012261097166,0.509618188675935,3.7150627872815
"ELK1-SRF-ELK3 complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.227130473371452,-0.12576643051897,0.0150974662297664,0.233705370133604,-0.0265397599728654,NA,NA,NA,NA,NA,NA,NA,-0.0697685458159825,-0.133495050409417,0.631512826339619,-0.00205996854043385,-0.15084192931873,-0.0314698713966497,-0.0272972404238364,-0.946758711184634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187926213744384,0.323465561861312,0.263267206685536,NA,0.100066172275799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.219454333036136,0.0408250244437065,-0.17030834395995,0.335647007209243,-0.0168591251539225,-0.00144758833822014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01619269740587,0.691330692421075,NA,NA,0.219090587772001,0.162680275868858,0.0586042316197369,0.0164169556351209,0.295432915718025,1.93541666488331,-0.0812583924791058,-0.00433866509575166,0.0330381124293017,-1.13723458259043,0.542371613401444,-1.19255566219065,-1.22008081995438,-1.15198974883381,NA,-0.967201750302809,-1.02807297913652,-0.962815262066889,-0.381269346496154,-0.736825486252556,-1.08803461920497,NA,0.00728873977041759,NA,0.00831716864423419,NA,0.0635951650740127,-0.227624403663625,0.253578329775421,0.0125897442492892,-0.00224570301269026,0.0365118229744266,-0.0719416485920539,NA,NA,NA,NA,-0.012333934034802,NA,NA,-0.342108067179451
"ELMO1-DOCK1 complex",NA,NA,NA,NA,NA,NA,NA,NA,-1.23361157011864,-1.18118162268321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.760542887802279,-0.516336748861263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129961756781229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0744306044505795,0.313857391668801,0.328004347318472,0.280875735113874,0.0325126159975963,0.331015925710786,0.0195458621732608,0.0825914798338971,0.103518057382646,0.369236275173706,0.869736435909739,0.125775842751864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14040241160549,NA,NA,NA
"ELMO1-DOCK1-CRKII complex",NA,NA,NA,NA,NA,NA,NA,NA,-1.23361157011864,-1.18118162268321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.520058592764994,NA,NA,NA,NA,-0.0660256307904664,0.0575357882972555,-0.0150283243536184,0.0631895718713101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0357440845936736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.419621845457973,-0.0941437121760347,-0.442091186983713,NA,-1.54757452646945,0.678160777928768,-1.16307811192123,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.760542887802279,-0.361878804716987,1.33956958628811,NA,-0.705081753393171,NA,NA,NA,NA,NA,NA,NA,0.129961756781229,NA,NA,0.103225417048939,0.0627615292020089,0.203446293718262,-0.0961624800978354,-0.703855610780387,0.886482471679718,0.354148031735661,0.342602697955651,0.462302683333023,0.00798562402994342,0.348128694177445,0.0615912854598339,0.066744059678948,0.0310826689604252,0.171698883746661,0.0195458621732608,0.0259629644420926,0.0598957947525853,0.369236275173706,0.318994976996383,0.102621553205293,NA,NA,NA,NA,NA,NA,NA,-0.624306557588573,NA,0.055040633250293,NA,0.36868204431253,NA,NA,NA,NA,-1.14040241160549,NA,NA,NA
"ELMO1-DOCK1-RAC1 complex",NA,NA,NA,NA,NA,NA,NA,NA,-1.23361157011864,-1.18118162268321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.760542887802279,-0.516336748861263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129961756781229,NA,NA,-0.0284062409281022,0.47604423107775,-0.0836241531406582,NA,NA,NA,0.113766912658093,0.419435371833944,0.455513844860469,0.0744306044505795,0.313857391668801,0.328004347318472,0.280875735113874,0.0325126159975963,0.331015925710786,0.0195458621732608,0.0825914798338971,0.103518057382646,0.369236275173706,0.869736435909739,0.125775842751864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14040241160549,NA,NA,NA
"ELMO1-DOCK2 complex",NA,NA,NA,NA,NA,NA,NA,NA,-0.603024903487027,-0.961934142492841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49955790233795,2.36574762376748,-0.0861321351222593,0.276621868285848,NA,NA,NA,NA,NA,0.416396159614701,NA,-0.293586422424731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402731358892148,0.0924460460013734,0.117974260821541,NA,NA,NA,NA,NA,NA,NA,NA,-0.791084905884941,0.355098253564327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794614618472483,0.0405062499248443,0.619829804431851,0.0302892646980028,0.0870350490185692,0.0834867106724116,1.43324448234795,0.71830854303915,1.0605772214097,1.34492441661945,1.76316027049302,1.31187990781999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.357571242310231,NA,NA,NA
"Elongator holo complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138913301270194,0.259298313650092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499469666065783,0.0708870835302119,0.142792385617201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.405474682172783,-0.592175413362189,-0.165111878372948,0.227432691340357,NA,NA,NA,NA
"Emerin architectural complex",3.48498913580413,0.561315357689308,-0.888056422274265,-2.672830889592,2.44523814146795,-0.973880128328703,-4.77155404841605,6.84156314275371,-1.0619830772282,0.197972743439907,-0.0834481308131376,0.915838445650262,0.094109568908694,0.985007466961911,-0.0385499988771696,-3.32435460942821,0.2404910328119,-0.837071538963171,-0.652298028624894,0.0224167480299245,0.283123277754683,-0.422494098162728,-0.867265169996865,0.343649245479467,-0.222982784104688,-0.0731529161682369,0.620445172757996,-0.518595742588007,-0.00897195155943529,-0.478350916978208,0.416122728585195,-0.00800105314030312,0.0228540751576647,0.0253857587890658,-0.279671232020433,0.083546188368151,0.279681719842488,-0.653944804563996,-0.0233659170163116,0.638965232188839,0.0399499370058713,0.0542996206207968,0.0447602553195768,-1.32567580181809,-2.5576983753857,-1.26271279244473,-0.49202832326595,0.0448482744272531,0.608283846371762,3.02310245730092,-2.20605888832878,0.185801263365449,0.143106685104771,1.8235462815577,-1.03049895592649,-0.643170472721968,-4.00484138518788,0.0156645052115216,0.241416821130284,0.212606485066874,-1.14574892775716,-0.0100978966902941,0.188338775378144,0.0366671195100546,-0.0602373807955113,-2.50921145267616,0.0115033145058112,0.520651292460316,0.203299409600627,0.298077258479912,-0.834881505252399,-0.847073374501173,0.0576595960813156,0.0433251343445651,1.14494364205684,0.504020738652898,0.00129926939533746,0.152486846001113,5.80629054314213,1.57757428040756,0.959558524185882,-6.23490685659391,0.459563402773664,-2.38600248949516,-2.06780321471884,-0.406953641801522,-0.175348630940139,-0.750561460385516,-0.1671848997183,-0.212925364171454,0.19686309958413,0.184414567372345,0.285041860947994,-0.140113493478185,-0.0458065495741394,0.148748196097179,1.02794685804726,0.007381525773932,NA,0.00213414470680491,-0.974975641164848,0.0456420242297385,0.0606731041291354,0.194432604275031,0.164573948399039,0.495706795219497,1.00889691670627,0.378199475029739,0.172278358042288,-0.839825216244593,0.0739265073592169,0.0117292176995393,0.486695853807332,0.270080765945508,0.287777378072447,0.0338743551018401,0.418448746727507,0.543421415824581,-0.660944750829226,-0.661805651082084,-0.00499948665261908,-0.467318443864275,-0.0302780771365269,-0.984948092409766,-0.671565255519663,-0.349353710540938,-0.0725897118440098,-0.698010423409163,-0.387678328156383,-0.0541283138667102,-1.9605368105456,0.169775053661613,-0.10732678286391,-0.371535597185584,-0.95968276397933,-0.844945817085036,1.11860293187368,0.412556747662532,0.06729387845935,-0.228258510458966,0.518327011538459,-1.59897562925086,1.63777442139512,0.0606888392024126,0.668882472958621,-0.000945772963636749,0.69054248641317,0.16658053517669,2.62240236806548,0.166071337201007
"Emerin complex 1",1.36369027262589,0.0432698256722869,-2.76303384654646,1.45764126254315,2.29530065753293,-1.78423769598684,1.08775939523353,-0.522541820559204,0.186355201962026,0.37010707074497,-2.57455992810286,0.743110736820209,0.0541883743025488,0.610937018487924,NA,NA,NA,-0.404577184356979,0.167444893980838,0.515746682686405,-0.675908494891631,0.0371939748363922,0.339739715468396,-0.00954263185167061,0.237851015494857,-0.0721021383468975,0.000146295532231218,0.417744814154192,0.116055811314248,-0.609748833302613,0.508486899270921,0.0385922385284932,0.807766423188762,1.33175405233052,0.140730117257276,0.670432380228212,0.600617814622519,0.52582084138219,1.55527232434645,-2.06239104194252,-0.570942159971072,-0.538067943078027,-1.41142431473835,-0.460660770744761,-0.574263661667733,-0.649188300627278,0.159464227195598,0.0448482744272531,0.0653938255737145,1.77553179996983,0.00080239581015932,-1.0672773537696,1.58559133802413,-0.850287916165243,-1.66200570077289,-0.767101631303984,0.065834893550284,0.132740565505104,0.162789109215909,0.0460018604213017,-0.569905048612318,-0.0148909350817871,0.246493810878852,0.0776540405084013,-0.020846945694447,-0.00810511801387836,0.00626569284451678,0.358640790805694,0.341157376282242,0.0414574395491589,-2.01042243316679,-1.07476604887525,0.0892823881181764,1.14650695625632,0.0627921942267987,1.45546263344228,0.072390314596245,0.113603091513136,0.903893358959219,1.29314394622188,0.961205927051162,0.1658539791367,0.243956536297297,1.12565229673708,-0.673529071785865,0.00597382095266717,-0.536742589854244,0.456673336329931,0.25079146628191,0.325819389949633,0.546593530292018,1.44838030446319,-0.0661739597457173,1.60862644512261,-0.10719193000259,-0.28641530684589,0.230771940706769,0.0197923951147963,0.016300082570097,2.02021063371019,-0.402071884473174,0.150083329226137,0.0169571073966784,0.472633628823642,-0.342209950294692,-1.58652006972148,-0.632117893193562,0.513960861209814,0.0241740351809957,0.0576422333898895,-0.725999749280909,-0.077768497064152,0.346971628623158,0.0778991151497378,-0.572889699282358,0.578212679897261,-0.374586695309445,-0.170385211589551,0.268402792453952,-0.00200864098398081,-0.438383778059585,0.0949037635701316,0.0825861292310777,0.207199518499413,0.497590924875821,0.162534592258711,0.8344593922442,0.0650835109245832,0.205345888585952,0.149425202139274,-0.201938253288949,-0.986946102900333,-0.00273771291122432,-0.903788675448699,-0.106052214933986,-3.32739258240229,-2.70059261727345,-0.881163267650848,-0.166704453422569,-0.687882197086484,-2.72014483130476,-0.628309689378147,0.461199196865412,0.421263870704624,0.736416154052816,-0.0346063796269227,-0.0807136119388993,0.532721332223501,2.11645632720853,2.74739839540577
"Emerin complex 24",-5.01360300785313,0.66908603451685,-1.21813669377576,0.627340070138973,0.85640509974946,-0.79753623564979,-2.46430681758355,-6.65221389392075,2.0633870139047,4.35265683708799,-0.63731743889015,1.67529189998641,-0.546332324694122,-0.251843215620897,-0.0385499988771696,-3.32435460942821,0.2404910328119,1.00150337299128,0.402974605633621,0.786844963806624,0.0363240343674842,0.122805222622165,-0.383024570308987,0.00727059633409304,-0.732164343697223,-0.00657934654689704,-0.294709470138197,-1.03152094076094,0.0828735621006578,-0.593398147037842,0.938992522201019,-0.958236056851561,0.605869682750365,-4.69230658901042,-5.03522771820051,1.41441540223015,0.445710636369911,4.70259685172223,0.68645353361343,0.827252564942485,0.175320818932347,0.216990201821225,0.00954258083859332,1.80565777881594,-0.54878456704988,-2.33760200997927,-3.07292953177461,-0.0505380181425652,2.07644831013268,1.15555795686738,1.63398604355283,0.038339106616926,0.704804649534188,1.06545108561108,-1.19290994200282,1.64262062214992,5.41187835947807,0.0837144905486849,0.0102015706932785,0.179536367871853,0.6943160509796,-0.0841573470694278,0.785935232736578,0.56334709224798,-0.066680086610273,-2.70464578779213,0.0305309509602667,0.32066628995609,0.320682629736234,0.231926703793359,-0.80548648435176,-0.497186034491718,0.276291720672714,0.255823448970209,1.67400276001991,1.84794190426902,0.973858278329765,0.267619852714452,4.13807354726831,1.22911120207407,1.76721464935773,-7.58438680575827,0.595140980823939,-2.91600608652629,-2.98245948703997,-0.406953641801522,-0.352430345680761,-1.31955510725038,-0.415141996208978,-0.0117155181550462,0.126674763091733,0.828173010627777,1.20533595991638,-0.144694192279943,-0.196965857316788,-0.101664891640463,-0.209525105868425,0.806408641815564,-0.554565713356536,0.00213414470680491,-0.974975641164848,0.0456420242297385,-0.00250674604769296,0.189817674160409,0.346356149073733,-0.449164761280209,-0.178127182866092,-2.8667692438091,-4.91600342435794,-1.04736170993253,1.28946292162339,0.599588993383661,1.37311400111356,2.21666885080206,1.14819199465638,0.26721806985677,0.66436251684011,1.00152736230163,1.20095041331269,0.272162750924682,1.7808659289686,0.438357084119724,0.660060016972636,0.305403256192513,0.911528590406917,0.650728029107498,0.94572688781874,2.25419965153975,1.72652028856448,1.05213495964977,-0.872954683143684,0.372646794658618,-0.0427710961117387,-0.223213317838756,-0.152698590124578,-0.120658637586466,0.569859703136553,0.108552834685584,-1.08320906684333,-0.194333915529546,-0.228366871329063,-0.448397692824493,-1.01834531259229,1.65940158858825,-1.11941778000398,-3.71005312108532,0.533961033266741,-0.277758258360232,1.53108383097653,0.447403510416548
"Emerin complex 25",6.42768090783245,0.838017704020971,-1.22954332934588,-0.149805335678079,0.588720646433194,-1.09170993211029,-0.331784556389085,-0.469368999326738,0.684502826326159,0.139701802169299,-0.534672127720407,0.333488967731806,-0.195060495555012,-0.107133439948083,0.130032064299115,1.07645831179937,0.725927584034429,1.20415465099862,-0.107832763900956,0.908063910776095,-1.23031598859446,-0.0278249619655369,0.302799877270401,-0.0617489096870597,1.27349076873659,-1.57495158222879,0.799275424530172,0.433012477147504,-0.735047405417737,-0.0503680464499057,1.04282177208078,-0.450540198225633,-0.277683041249425,0.736943439426162,-0.155751965892227,0.056793603130492,-0.77478253939377,-0.38253497860971,1.22617083160259,0.443870633844775,0.415788509085077,2.08769884422222,0.976487705178924,-1.46732653954801,-2.02070269505872,-0.877552110712223,-0.687668674135369,0.0586222220378629,1.08183772270123,2.85068626559738,-1.22197708516382,0.175591974501089,0.22264410422576,0.801114026864908,0.363400820350851,-1.28100271188525,-0.0449922540560243,0.347340499238344,0.0532578345388452,0.00644368063996712,0.381942138639182,0.0369820137748758,-1.53308336402291,1.91347871488793,-0.619793170197513,-2.60345790484343,0.817739149858793,0.323389832648228,1.2477043718845,0.572405918067199,-0.398199630558996,0.0529667864341908,0.0598883214603666,0.483681159291714,0.584276416576267,2.53181179764193,0.971998884276317,1.01561143234163,2.33107976753967,0.482405969090895,0.476396656159285,0.204967795151498,0.570398275980287,0.0778182331121613,-0.390085948106358,-0.641192383877776,-0.294673882626951,-0.461050198028343,-0.0291012461202648,-0.95832101694909,0.315233917055132,0.0657218945602844,0.487680025642945,0.020364448125775,0.181428573712163,1.06400801643098,-0.917849125322003,0.171473437641955,-0.014488345357611,0.110174379561609,0.997421788520395,0.147558299705879,-0.303533627037297,0.593836437607199,0.0447914882501034,-0.156782045042473,-0.886740813046829,-0.38941171569943,0.173977046136999,-0.586311815662204,0.115781622791826,0.107653096562841,0.016836974431571,0.242362424449443,0.258180703584454,0.175081179648027,0.110931415287963,0.169497952415004,1.56901912854128,0.671305688842183,1.60399908366904,1.46523941564645,2.29386622886965,1.60502070969826,2.26135351475757,2.51212052410122,4.65862947229152,2.04329385446617,3.5790716737983,2.94028291830744,0.474154007530361,0.624862063474134,-0.204119046460942,-0.0617549705612398,-0.0226007654218641,0.357530703745509,0.0166000551746456,2.30590315013901,-0.202420660772908,-0.227872395016083,0.799693431464777,-0.642665471273282,0.244045512285487,-0.687845470193173,0.00286998540718275,-0.613887972733184,0.767589927017135,-0.0600270016245439,1.87348825761728,1.19444617778703
"Emerin complex 32",0.946019958639487,1.91886881997202,-0.405818664018306,-0.575904503256089,-0.193343323845165,1.70218088296206,-1.28379657298668,-0.189354786102918,1.40207455877484,-0.0708707907325702,-0.889480410210244,0.803898982358335,0.4186831601789,1.28630033550875,-0.0134732242806666,-0.222844329679435,0.208866442555484,1.02594942353042,-0.0507033617368336,-1.26297589522671,0.153256695013666,-0.0468587317954942,-0.647343218567073,0.487300618871478,-0.13644926564391,-0.434959139995275,0.049918315848792,0.254573922169554,-0.408424704238911,-1.23918095106893,0.642419865991257,-1.63244301022618,-0.585569267942287,-10.7070755772701,-4.78973664177725,0.752443889375827,0.85869953284359,7.67190329044298,-0.245792360042207,0.0219953439844611,0.0226210589788366,0.969880884617253,0.414092280619496,-1.90686323632186,-0.403982487513998,-1.20238922755001,-0.986351569019403,-0.163104296728045,-0.331161168125608,2.08502457934767,1.18864653473755,0.00495249461343498,-0.185459625144314,-0.0374884126555012,-1.92992886931491,-0.428044491960138,-0.85342532511407,-0.019301890034103,-0.120747815918803,0.00579288448819904,1.42820761498376,-0.346842536092351,1.01255493815244,1.5264347160388,-1.63493474725607,3.19251608179044,0.846282707631133,0.508720546290001,0.15909939835797,0.428695030835344,0.57094195670266,-0.230054506460994,0.348909057413451,0.665164442064204,1.35922985991368,0.327931529938337,1.10194181691372,0.114070260623375,0.312308282044153,0.909065850906957,0.487301839384035,-1.00124480130911,2.43195564456697,-2.80483918861469,-1.89160723604003,-0.159022823832693,-0.433453806202529,-0.458969410040899,-0.113731919846185,-0.645574908137815,0.313856570772057,-0.975737778306183,1.20898669604001,-0.000545959154893643,-1.29006454893456,-0.221211192235225,-0.924907464439341,0.139830318903386,-0.143149195798044,0.0248725463958818,-0.551225775122781,-0.58282142392443,0.270391140695698,-0.0958706358534277,0.0573699760250608,0.175548433797979,0.299878491427343,2.84683593251014,-4.87116908588007,0.468198558156356,0.343272778432714,0.330953062232226,0.94742622116578,2.3807886117908,0.860507780099191,0.543916653560742,0.186741017672112,0.70232481662018,0.0173109772097198,0.236071918048501,0.646323118288655,0.144873643916059,0.306711480268594,0.199819336440632,0.0067519938058172,1.14453976682285,0.532931131028007,0.827790372532112,0.340071492154574,0.0816503874908847,0.14209485058673,0.0718763644850619,-0.124994902742626,-0.130991633467595,-0.21654578806652,-0.377930934212091,0.556345357782473,0.0622274030132032,-0.232737887874018,-1.40693819397017,0.649297214239532,-0.935075528717094,-0.555796167332695,2.85396464485277,-0.366112973234747,-4.86700639945356,2.62356255063071,-0.57836158410332,0.974084887482476,4.13147486779266
